Name,Type,Lat,Lng,Address
孟楚桥新疆炒米粉(中环11区店),餐饮,43.89632593569315,125.34101810161746,中环小区11区15号楼105室门市
椒爱水煮鱼川菜(中东新天地店),餐饮,43.89716781943821,125.33841532416606,亚泰大街1138号新天地商场内第3层3FA1024号商铺
老一味水煎包(三马路店),餐饮,43.89475226114489,125.3429419667239,东三马路与福民街交口东北角中环11区34号楼1层
东大桥小国抻面烧烤(长通路店),餐饮,43.89600039495761,125.34719486820921,长通路与东顺街交汇处万晟金地公馆门市
翻滚烤鸡架(光复路店),餐饮,43.901024489617775,125.33713686344377,吉林省长春市南关区光复路小区110栋
饭婉儿汤饭馆(新天地购物公园亚泰大街店),餐饮,43.89710996733548,125.33957973065249,吉林省长春市南关区亚泰大街1138号新天地购物公园B1
花磊砂锅麻辣烫,餐饮,43.901239343515655,125.34392970360214,吉林省长春市宽城区光复路405栋12门
生力源饼业,餐饮,43.90196666494581,125.3376625100154,吉林省长春市南关区光复北路262号308栋
安徽板面,餐饮,43.90265400695479,125.33660023969922,长春市宽城区东七条街百利宾馆南侧约70米
上当一回面食店(光复路店),餐饮,43.90125015866938,125.33703381303003,光复路110栋
南方风味鼎轩包子面馆,餐饮,43.898473939606625,125.33818565584055,吉林省长春市南关区陕西路523号
恩燕烤鸭(新天地购物公园店),餐饮,43.8970881910492,125.33904297280984,新天地购物公园
朴老五果木炭烤肉(万龙花园店),餐饮,43.89391949453538,125.3378006301688,亚泰大街万龙花园14栋110-210室
700CC(长春中东新天地购物公园店),餐饮,43.89725675409646,125.3381394905297,亚泰大街1138号长春新天地商场3F-A座3FA1028号商铺
康记麻辣烫土豆粉蒸饺,餐饮,43.89854606360196,125.33817161843294,长春市南关区爱国胡同龙祥苑
品臭坊臭豆腐(新天地购物公园店),餐饮,43.897187552514126,125.33900093345667,新天地购物公园第B1F层购物中心B1F-B1F区第B1F-062号商铺
亿顺饼业,餐饮,43.90198609171234,125.33806111215793,吉林省长春市南关区光复路小区南侧约60米
老昌食品(长通分店),餐饮,43.897229839958676,125.33922579506996,亚泰大街1138号新天地购物公园负一层
飞哥快餐店,餐饮,43.90109971252521,125.33692507226692,光复路108栋21号附近
国营大冷面饭店,餐饮,43.899697191351756,125.33110909190387,吉林省长春市南关区新春街上海路8号
青登兰州抻面(永长社区中环自治小区店),餐饮,43.90114292687714,125.33688908528445,长春市南关区东七条街银海商厦东侧约140米
天福饼业,餐饮,43.90199276903402,125.33825694054944,吉林长春市南关区长通街道光复路南309栋11号门
迎客来咱家饭庄,餐饮,43.901368848641816,125.34081256208783,陕西路与光复路交叉口西南20米
大同江朝鲜菜·长春地标美食(新天地店),餐饮,43.897303026575194,125.33824936976009,亚泰大街1138号新天地购物公园F3层
食香美馔美食城,餐饮,43.90142634220299,125.3371874819758,吉林省长春市南关区长通路760号美食城114栋2楼
老妈面馆东北农家菜(陕西路店),餐饮,43.90026689368901,125.3397405052813,宽陕西路128栋1-2号老妈面馆
无名小吃(光复路店),餐饮,43.9023650915661,125.33711479907691,光复路209栋1层
北丐先生·野馄饨·MALL烧烤(新天地购物公园店),餐饮,43.89743815476896,125.33957352686954,新天地购物公园商场内B1F层北丐先生
七鑫烧烤,餐饮,43.900276377003856,125.33968251441168,陕西路吉达小区4号楼1楼26号（陕西路与陕西胡同交汇里）
金禾家牛肉汤饭,餐饮,43.902089894335745,125.34242361091948,光复北路5号伪满皇宫博物院内(南侧)
马四哥原味烧烤店(小铁道街小区店),餐饮,43.90118919114338,125.34426716117568,长通家园北门东行20米
转么么自助小火锅(新天地购物公园店),餐饮,43.89729102150754,125.33824937729386,新天地购物公园北三门3楼邵汇大虾旁边
西塔老太太泥炉烤肉(中东新天地店),餐饮,43.89747232351789,125.33955451151641,长通路新天地购物公园A座负一层B1F0019号
个中味排骨卤肉饭,餐饮,43.89979748066633,125.33940096895981,陕西路359号
老乐哥烤黄牛串,餐饮,43.89620024707574,125.34434670727865,中环11区40栋1单元101室
海底捞火锅(新天地购物公园店),餐饮,43.896500805008706,125.3372898109389,亚泰大街1138号新天地购物公园4楼D-23、D-24号
川天椒麻辣烫,餐饮,43.89851511200506,125.33816264716134,陕西路15号1080号
楼外楼大刀肉传统火锅店(三马路店),餐饮,43.89469454554373,125.34273482657163,东三马路与福民街交叉口东北角中环11区34栋1层
汉堡王(新天地店),餐饮,43.89689310127358,125.3394279180208,亚泰大街1138号新天地购物公园M-23号1、2层商铺
回宝珍饺子馆(长通路店),餐饮,43.8958877028388,125.3456108127048,长通路59号中环11区33栋房
肯德基(新天地店),餐饮,43.89669369353542,125.33732265778785,亚泰大街1138号
叁久禧桃·CAKE,餐饮,43.89890129296557,125.34352600525283,长春市长通路447-171号
李连贵熏肉大饼(新天地购物公园店),餐饮,43.89713341740944,125.33888303321606,亚泰大街1138号中东城市广场(亚泰大街)B1室
邵汇大虾(新天地店),餐饮,43.89730102573074,125.33824937101619,亚泰大街新天地购物公园3FA1011号
长湘食湘椒一碗湖南下饭菜(新天地店),餐饮,43.89729536161978,125.33834529811584,新天地购物公园三楼A座3FA1013
伟大航路烤鱼(新天地购物公园店),餐饮,43.89728198345014,125.33825437889574,亚泰大街中东新天地购物公园3楼
百谷园,餐饮,43.89988190975354,125.33855536970951,长春市南关区陕西胡同567名居西北侧约90米
花子大冷面(新天地购物公园店),餐饮,43.897182496000845,125.3387400896478,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
郭记五元抻面,餐饮,43.90408482318921,125.33805730155709,东七条街316-a号附近
北京名人食品(新天地购物公园店),餐饮,43.89715934310351,125.33902693712336,东四马路新天地购物公园C座3号门1楼
辣小鸭(新天地购物公园店),餐饮,43.89723301752386,125.33824641604538,欧亚超市连锁经营有限公司新天地店
饼店,餐饮,43.90246541610457,125.33650853192862,长春市宽城区东七条街百利宾馆南侧约90米
福寿德道口烧鸡(新天地购物公园店),餐饮,43.89721354656808,125.33913384881664,亚泰大街1138号新天地购物公园商场内B1F层购物中心B1F-40号商铺
肉松小贝(新天地购物公园店),餐饮,43.89713819766775,125.33917487591128,长春市南关区亚泰大街1138号新天地购物公园B1
不二烤梨(新天地购物公园店),餐饮,43.897270562967115,125.3391348126714,亚泰大街新天地购物公园负一层小吃街（偏后）
海全冷面(光复路庆丰大厦店),餐饮,43.902226192533774,125.33519397764553,吉林省长春市宽城区光复大路431号光复路庆丰大厦F1层
吐司先生(中东新天地购物公园店),餐饮,43.8970662959619,125.3390279942286,长通路亚泰大街11388号
缘香源(万晟金地公馆店),餐饮,43.89795774138114,125.3446830812565,长春市南关区向阳街万晟·金地公馆
绿野仙踪手工豆腐(新天地购物公园店),餐饮,43.89710563943795,125.33911592477452,亚泰大街新天地购物公园地下一楼
皇茶(新天地购物公园店),餐饮,43.897021673510196,125.33923591959797,吉林省长春市南关区亚泰大街1138号新天地购物公园B1
皇家炒酸奶(亚泰大街新天地购物公园店),餐饮,43.8971539613179,125.3389449850936,长通路亚泰大街11388号新天地负一层
何氏麦香多味饼(长通家园店),餐饮,43.89883541516555,125.34512214407562,长春市南关区向阳街长通家园
鼎茂调料经销处,餐饮,43.90262497974993,125.33528546445199,光复路综合楼附0号
西士玛(新天地购物公园店),餐饮,43.89716297073602,125.3390759093709,亚泰大街新天地购物公园F1层
玉华超市(陕西路店),购物,43.900295825405586,125.34044438183601,吉林省长春市南关区陕西路256号
李德平价超市,购物,43.90131072002799,125.3433950620292,吉林省长春市宽城区小铁道街59-1号小铁道街
吉家超市(陕西路店),购物,43.89967895987109,125.34062484437565,吉林省长春市南关区陕西路308-1号
启隆超市,购物,43.90170171779387,125.33994232989825,长春市南关区光复路南关区第二幼儿园北侧
兴元酒业,购物,43.90121115994781,125.3406646752101,吉林省长春市南关区陕西路151号
居无忧超市(陕西路店),购物,43.89986473398871,125.34009573300118,吉林省长春市南关区长通街道陕西路567号
万家自选超市(光复路店),购物,43.901254904404034,125.33916095510713,长春市南关区太平街南关区第二幼儿园西侧约40米
天德进口食品,购物,43.90162875150369,125.3400523696051,光复路139栋108门附近
盈汐精品零食供应链,购物,43.90154898246486,125.34047739920523,吉林省长春市南关区光复大路16号
可欣汾酒竹叶青专卖店,购物,43.900452792960266,125.34011428774095,陕西路261号
鹏盛轩超市,购物,43.89837712110461,125.34021477310557,陕西路456-118号
双海商贸,购物,43.900942882746484,125.33914920755531,长春市南关区太平街南关区第二幼儿园西侧约40米
迎赢扑克百货,购物,43.90152900661662,125.3405844167051,光复路与陕西路交叉口西40米
广源挂面大全,购物,43.901337097633785,125.34078458450472,吉林省长春市南关区陕西路127号138栋
长福罐头,购物,43.90154904547972,125.34047039920802,吉林省长春市南关区长通街道光复大路12号
金鑫批发,购物,43.90064301998099,125.34021112998617,长春市南关区陕西路128栋17号
悟添佛品佛龛,购物,43.900782345881,125.33839979928398,长春市南关区长通街道陕西路太平街115栋
鑫达源货架,购物,43.89979471571774,125.34009478488696,吉林省长春市南关区昆明街21号
超俐达办公文具,购物,43.90088178825323,125.33902831674914,光复路116栋3门一楼门市
顺德干果商行,购物,43.90308148386001,125.33633825931459,吉林省长春市宽城区宽光复大路431号27号
伪满皇宫博物院-游客服务中心,生活服务,43.90194016998008,125.34248577733389,宽城区陕西路长春市回族小学北侧约190米
伪满皇宫博物院-售票处,生活服务,43.90192514292692,125.34248779111414,宽城区光复路5号
专属美艺,生活服务,43.899576396193396,125.33832776356239,长春市南关区爱国胡同567名居西北侧约90米
丰源婚庆圣诞,生活服务,43.90165035224085,125.33753390472766,长春市南关区光复路308栋6门
伪满皇宫博物院游客服务中心-影视厅,生活服务,43.90209112271368,125.3426777925031,宽城区光复路5号伪满皇宫博物院游客中心内
伪满皇宫博物院游客服务中心-寄存处,生活服务,43.901963506663364,125.3423626749863,宽城区光复路5号伪满皇宫博物院游客中心内
小车的宠物店,生活服务,43.90097484432416,125.33941006823538,吉林省长春市南关区太平街光复路小区119栋
伪满皇宫博物院-咨询中心,生活服务,43.901850981329964,125.34231473660311,吉林长春市宽城区光复路5号伪满皇宫博物院
韵达快递超市(光复路小区店),生活服务,43.89961439015164,125.3383307335278,陕西路高层b栋
光复路邮局,生活服务,43.90082877257606,125.33689632279156,光复路109栋光复路邮局
林缘香行,生活服务,43.90078897404839,125.33830986392158,吉林省长春市南关区爱国胡同88号115栋24号
菜鸟驿站(长春光复小区117店),生活服务,43.90118088106346,125.33876323416429,长春市南关区爱国胡同南关区第二幼儿园西侧约70米
锦书托管,生活服务,43.898100146734656,125.33910329264812,吉林省长春市南关区长通路79号
福奈特洗衣·洗鞋·奢侈品护理(新天地购物公园店),生活服务,43.8971379334738,125.33920886012181,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
鑫泓货站(黄河路店),生活服务,43.9046755064095,125.3401977054828,吉林省长春市宽城区黄河路1808号
菜鸟驿站(南关区北中环十一区9栋店),生活服务,43.89877495231033,125.34091151736328,长春市南关区昆明街567名居东侧约30米
伪满皇宫博物院游客服务中心-讲解员办公室,生活服务,43.902074315121254,125.3426597927866,长春市宽城区光复路5号伪满皇宫博物院游客中心内
小白物流,生活服务,43.904708254344385,125.34022767226091,吉林省长春市宽城区黄河路1852号
大坤物流,生活服务,43.902117518406385,125.34587490063075,长春市宽城区东九条信达·东湾半岛第2区西侧约100米
超俐达库房,生活服务,43.90142004595065,125.34404169339159,吉林长春市宽城区光复路小铁道街406栋
新天地购物公园-中东新天地会员中心,生活服务,43.897560288812144,125.33761379900743,吉林省长春市南关区亚泰大街1138号新天地购物公园F2
辽西物流(黄河路店),生活服务,43.90470919594412,125.3388811272752,长春市宽城区黄河路军宇小区
海尔服务店(光复路昕源电器行店),生活服务,43.89938539605396,125.33563037245652,长春市南关区长通路1077号东北电器城负一层45-49号
琪洁婚庆百货,生活服务,43.9010608640989,125.33542747817116,吉林省长春市南关区长通街道东六条银海商厦东南侧约30米
韵达速递(光复路店),生活服务,43.9010659445643,125.3452967617229,长春市宽城区光复路长通家园-南区西北侧约190米
盛成洗涤总汇,生活服务,43.90410730770337,125.33798534595046,吉林省长春市宽城区东七条街316-a号
新天地会员中心,生活服务,43.89743509795184,125.33809941269635,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
钟表维修(新天地购物公园亚泰大街店),生活服务,43.89697806645375,125.33931091342043,吉林省长春市南关区亚泰大街1138号新天地购物公园B1
新之化物流(东七条分部),生活服务,43.90493635639678,125.33754901934061,吉林省长春市宽城区黄河路1589号
荣盛服务社,生活服务,43.8982117017966,125.33890432533734,吉林省长春市南关区长通路877号(长通路与陕西路交汇)
得力配送中心,生活服务,43.89899246610028,125.33603096487973,吉林省长春市南关区长通路121号
岭城物流,生活服务,43.9007594578683,125.3461344732366,长春市南关区光复路长通家园
比耐恩月子护理中心,生活服务,43.897626362649724,125.33294872929665,松竹梅胡同27号万昇小区22号楼
直梯(客梯),生活服务,43.89764163167583,125.33846998361676,吉林省长春市南关区亚泰大街1138号新天地购物公园F4
直梯(客梯),生活服务,43.897614712185195,125.33845701047593,吉林省长春市南关区亚泰大街1138号新天地购物公园F4
唯爱产后修复中心(东湾半岛店),生活服务,43.898704916945285,125.35277572590954,长通街道东莱南街610号
晨光文具(长春欧标4S店),生活服务,43.90052460809443,125.33633236009459,吉林省长春市南关区光复路太平街331号
新天地购物公园-民品劳业,生活服务,43.89755623735178,125.33762179322042,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
直梯(客梯),生活服务,43.897018382484035,125.33927290510367,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
新天地购物公园-休息区,生活服务,43.89711413978751,125.3389190244582,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
新天地购物公园-休息区,生活服务,43.89709253428161,125.33886506906859,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
新天地购物公园-售票台,生活服务,43.89707303807578,125.33919190822496,吉林省长春市南关区亚泰大街1138号新天地购物公园F2
公厕,生活服务,43.90224184085598,125.34062983279698,光复大路18号
易修精修电动车(长江路店),生活服务,43.90167594310612,125.33864191485765,长春市南关区太平街北一胡同南关区第二幼儿园西北侧约90米
中国体育彩票(光复路店),生活服务,43.9014111648855,125.34403168835175,吉林省长春市宽城区光复路108栋
长兴装卸队,生活服务,43.899948154689525,125.33906600960671,陕西路陕西胡同吉达大四栋121室
公厕,生活服务,43.90187607905194,125.3425839000273,宽城区伪满皇宫博物院客服中心卫生间
公共厕所,生活服务,43.90024014956414,125.33839921567693,长春市南关区爱国胡同南关区第二幼儿园西南侧约120米
缘香源香行(光复路店),生活服务,43.90204974435307,125.33679847141237,吉林省长春市宽城区东广街道光复路306栋26号
中国体育彩票(长通路新天地购物公园店),生活服务,43.8978957177713,125.33989014509423,吉林省长春市南关区亚泰大街1138号新天地购物公园F2
众亮物流,生活服务,43.90037192224791,125.33937254967005,长春市南关区陕西胡同南关区第二幼儿园西南侧约50米
天润洗涤,生活服务,43.90170792806341,125.3389167183402,长春市南关区太平街北一胡同南关区第二幼儿园西北侧约70米
公厕,生活服务,43.90322634462309,125.33906235836103,长春市宽城区兴起胡同伪满皇宫博物院
入口复印名片,生活服务,43.90223503179005,125.33656763960005,吉林省长春市宽城区光复路210栋13号
公共厕所,生活服务,43.902789624648776,125.3362895853246,长春市宽城区东七条街百利宾馆西南侧约60米
辉煌办公广告,生活服务,43.9003186201855,125.33610687130684,吉林省长春市南关区太平街371号126栋
开锁安锁配钥匙,生活服务,43.899832502642724,125.3363009297823,吉林省长春市宽城区东北电器城4号门旁门市
伪满皇宫博物院-贵宾室,生活服务,43.90259713329651,125.34124763083264,东北隅的光复北路五号伪满皇宫博物院内
长春配送中心(东北电器城东六条街店),生活服务,43.899725045011884,125.33498535873792,长春市南关区亚泰大街东北电器城(东六条街)
自动视频导览租赁,生活服务,43.901980802576375,125.3423356431609,宽城区光复路5号伪满皇宫博物院游客中心内
巧手吉才洗涤(小铁道街小区店),生活服务,43.90123949138659,125.34383459254707,吉林省长春市宽城区光复路405栋10门
晨光照相复印名片,生活服务,43.89844897697254,125.33817867867747,吉林省长春市南关区陕西路537号
公共厕所,生活服务,43.90459635481511,125.34129187494935,长春市宽城区长利路军宇小区
百利宾馆大堂,生活服务,43.903846338344906,125.33698268108101,吉林省长春市宽城区光复路310栋8号
李山眼镜婚庆百货,生活服务,43.90153624653171,125.33770481813504,长春市南关区光复路113栋5号门
公共厕所,生活服务,43.89814943006431,125.3385276093013,长通路新天地购物公园(亚泰大街店)北侧约30米
公共厕所,生活服务,43.90359441916321,125.34204508998613,陕西路伪满皇宫博物院
公厕,生活服务,43.90241092090618,125.34407992455876,宽城区小铁道街伪满皇宫博物院
天宇罐头库房,生活服务,43.898557598836305,125.34072564579698,吉林省长春市南关区陕西路436-a号
金正物流(长通路店),生活服务,43.89777182420999,125.34077517469318,吉林省长春市南关区长通街道长通路769号
启航手机,生活服务,43.89898560593457,125.34511202291576,长春市南关区向阳街长通家园
上海立明麻将机批发,生活服务,43.899003041093415,125.33590616508465,吉林省长春市南关区长通路18号东北电器城
宝缘香行,生活服务,43.90157000733409,125.33671797434653,吉林省长春市南关区新春街道光复路306栋26号
公共厕所(长通路),生活服务,43.89835813938619,125.33625704096595,长春市南关区长通路中国石油长通加油站
公共厕所,生活服务,43.89530747457157,125.3424002641717,长春市南关区福禄街中环十一区
鸿一复印照相,生活服务,43.90604533354553,125.33615282970372,东六条与黑水路交汇东行100米道北（三普药业对面）
公厕,生活服务,43.904456000579344,125.34211135181988,伪满皇宫博物院怀远楼
长春百利叉车吊车出租公司,生活服务,43.903706347563855,125.33697281851506,吉林省长春市宽城区东七条街12号
公共厕所,生活服务,43.89474127727452,125.33387595558958,新春街道大马路鼎丰真(天鹅湖宾馆西南)
中国联通(永长路营业厅),生活服务,43.891987026755004,125.34111020042025,吉林省长春市南关区长春大街1990号
公厕,生活服务,43.904507064588714,125.34362655638803,伪满皇宫博物院书画楼
兴亚香行,生活服务,43.901458252449366,125.3353662762632,长春市南关区太平街北一胡同银海商厦东侧
心歌特种纸品,生活服务,43.900083721733594,125.33537233380963,长春市南关区太平街道台小区东北侧约120米
华夏古今香经销处,生活服务,43.90378989573978,125.33687886678374,长春市宽城区东七条街百利宾馆
家苇手机维修配件,生活服务,43.906014496331586,125.3356726680488,吉林省长春市宽城区黑水路1215号(东广场地铁站B口步行240米)
公共厕所,生活服务,43.89531929638484,125.34627634343674,长春市南关区东三马路东大小区
福香缘民俗用品,生活服务,43.90134985222271,125.33520167950357,长春市南关区太平街北一胡同银海商厦
新天地购物公园-收银台,生活服务,43.89748248026026,125.33862197823541,吉林省长春市南关区亚泰大街1138号新天地购物公园F2
新天地购物公园-收银台,生活服务,43.89760957776853,125.33818722635317,吉林省长春市南关区亚泰大街1138号新天地购物公园F2
新天地购物公园-收银台,生活服务,43.897371546787944,125.33846615862856,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
新天地购物公园-收银台,生活服务,43.89731828098619,125.33835827362867,吉林省长春市南关区亚泰大街1138号新天地购物公园F2
公共厕所,生活服务,43.90593734926202,125.33109879428342,长春市宽城区长白路沈铁盛华庭东南侧约30米
新天地购物公园-收银台,生活服务,43.897384203637095,125.33808046147482,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
新天地购物公园-收银台,生活服务,43.89721057443256,125.33859316930658,吉林省长春市南关区亚泰大街1138号新天地购物公园F1
公共厕所,生活服务,43.90370346114829,125.32897512152103,长春市宽城区长江路金东批发西侧约140米
公共厕所,生活服务,43.90062431269056,125.32798111933657,长春市宽城区吴淞路南一胡同银达小区
太平街停车场,交通设施,43.90083374114978,125.34036397055047,吉林省长春市南关区东广街道太平街南关区第二幼儿园
陕西路2停车场,交通设施,43.900531202353974,125.34052320185295,吉林省长春市南关区长通街道陕西路南关区第二幼儿园
伪满皇宫,交通设施,43.90139023528775,125.3416987833509,264路
光复路-路侧停车场,交通设施,43.90134489665817,125.34221208326935,长春市宽城区光复路长春市回族小学北侧约120米
新天地购物公园(亚泰大街店)-地上停车场,交通设施,43.896831225694775,125.33977684386647,吉林省长春市南关区亚泰大街1138号新天地购物公园
新天地购物公园(亚泰大街店)-地下停车场,交通设施,43.8966463887429,125.33912320079263,长春市南关区亚泰大街1138号中东城市广场亚泰大街店
伪满皇宫,交通设施,43.9041941147365,125.34580797556725,轨道交通3号线;轨道交通4号线
东大桥,交通设施,43.89774401396799,125.35059594533922,轨道交通4号线
东广场,交通设施,43.906535427066316,125.33209691218816,轨道交通3号线
停车场(光复路),交通设施,43.90155121663066,125.33786664646173,长春市南关区太平街北一胡同光复路小区南侧约100米
远东服装大厦-停车场,交通设施,43.905604279420146,125.33119378316522,吉林省长春市宽城区黑水路28号(东二条口)远东服装大厦
清真寺(昆明街)-南门地上停车场,交通设施,43.89762870183889,125.34274514424865,长春市南关区长通路清真寺
东四马路,交通设施,43.896340660287414,125.33957719458814,4路;76路;116路;125路;152路;172路;257路;264路;268路;287路;357路;G225路;G88路;Z243路;Z279路;Z318路
光复路庆丰大厦-停车场,交通设施,43.90299029892416,125.33636929103194,吉林省长春市宽城区东七条街420-4号
市七十中学,交通设施,43.90578544606187,125.34024365841636,131路;141路;168路;399路;G10路;G275路;T359路;Z241路;Z276路
中东城市广场(亚泰大街店)-接送点,交通设施,43.8961042819758,125.33734897317791,长春市南关区中东城市广场(亚泰大街店)附近
吉佳商场停车场,交通设施,43.90169985743464,125.33548585725703,长春市南关区光复路银海商厦东北侧约30米
长春国贸批发西北侧-停车场,交通设施,43.90233281224624,125.33408229421443,长春市宽城区
陕西路,交通设施,43.89812364863944,125.33708903333289,116路;125路;257路;264路;268路;357路;G225路;Z243路;Z279路;Z318路
汪伪政府驻伪满洲国大使馆旧址-停车场,交通设施,43.89942778092669,125.33959416950917,长春市南关区陕西路356号
长通路停车场,交通设施,43.89718168634294,125.34207998064434,吉林省长春市南关区长通街道长通路清真寺
东七条,交通设施,43.90587493434295,125.33750218296247,131路;141路;168路;366路;399路;G10路;G275路;T368路;Z241路;Z276路
